name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago, IL, United States",2025-07-04,91.7,75.5,82.6,95.3,75.5,84,66.3,58.8,0.089,100,12.5,rain,0,0,18.3,13.9,204.8,1016.7,76,9.8,46.6,3.9,5,30,2025-07-04T05:21:08,2025-07-04T20:28:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-05,93.6,76.8,86.1,94.9,76.8,87.4,64.7,50.3,0,0,0,,0,0,30.6,19.9,213,1014.1,40.6,9.7,109.8,9.4,6,10,2025-07-05T05:21:45,2025-07-05T20:28:35,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-06,85.2,70.3,78.4,90.2,70.3,80.2,67.9,71,0.522,100,16.67,rain,0,0,25.5,15.4,264.5,1010.5,89.7,9.7,44.2,3.6,2,30,2025-07-06T05:22:23,2025-07-06T20:28:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-07,81.9,66.6,73.3,81.4,66.6,73.2,59.3,63.6,0,0,0,,0,0,22.1,14.2,27.4,1015.9,67.6,9.9,112.6,9.5,6,10,2025-07-07T05:23:02,2025-07-07T20:27:55,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-08,83.4,70,76.4,85.4,70,76.9,63.3,64.7,0.06,100,33.33,rain,0,0,25.8,11.8,225.9,1016.7,78,9.7,77.3,6.6,6,10,2025-07-08T05:23:42,2025-07-08T20:27:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-09,82.6,70.7,74.3,85.3,70.7,74.6,67,78.3,0.002,100,4.17,rain,0,0,19.9,12.3,25.1,1015.2,81.5,8.9,106.1,9.2,8,30,2025-07-09T05:24:24,2025-07-09T20:27:06,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-10,83.1,69.3,75.6,83.9,69.3,75.9,62.9,66.3,0.23,100,16.67,rain,0,0,34.4,13.2,61.9,1013.8,84.2,9.5,107.3,9.2,7,10,2025-07-10T05:25:07,2025-07-10T20:26:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-11,90.8,71.6,80,96.2,71.6,82.2,70,73.5,1.122,100,33.33,rain,0,0,30.8,15.3,204,1010.9,90.9,8.8,79.7,6.9,7,60,2025-07-11T05:25:52,2025-07-11T20:26:09,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-12,83.1,71.4,77.6,86.3,71.4,78.5,67.7,72.5,0.031,100,12.5,rain,0,0,19.7,14.4,247.4,1010.7,82.7,9.9,57.4,4.9,3,30,2025-07-12T05:26:37,2025-07-12T20:25:38,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
"Chicago, IL, United States",2025-07-13,81.9,69.4,76.7,81.8,69.4,76.7,60.7,59.4,0,0,0,,0,0,18.3,10.5,274.8,1015,67.8,9.9,88.4,7.8,4,10,2025-07-13T05:27:24,2025-07-13T20:25:04,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-14,87,66.5,77.7,85.3,66.5,77.3,58.4,54.1,0,0,0,,0,0,12.1,9.7,242.3,1016.9,4,8.9,115.5,9.9,7,10,2025-07-14T05:28:11,2025-07-14T20:24:29,0.64,Clear,Clear conditions throughout the day.,clear-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-15,91.5,72.5,82.3,94.8,72.5,84.5,66.2,59,0,0,0,,0,0,19.7,13,161,1015.1,46,9.9,97.4,8.4,6,30,2025-07-15T05:29:00,2025-07-15T20:23:51,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-16,91.4,73.9,80.7,97,73.9,83,71.1,73.9,0.235,100,12.5,rain,0,0,47.4,16.6,218.6,1009.4,81.9,9.5,85,7.2,5,60,2025-07-16T05:29:49,2025-07-16T20:23:12,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-17,75.9,65.2,69.9,75.9,65.2,69.9,61,73.6,0,0,0,,0,0,24.8,14.2,9.8,1015.6,95,9.8,31.8,2.7,3,10,2025-07-17T05:30:40,2025-07-17T20:22:30,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-18,80.4,60.7,71.6,81.6,60.7,71.7,59.2,65.8,0,0,0,,0,0,14.3,10,65.8,1018.6,54.3,9.9,72.3,6.1,5,10,2025-07-18T05:31:31,2025-07-18T20:21:47,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-19,84.3,74.4,78.4,87.7,74.4,79.4,68.3,71.5,0.172,100,12.5,rain,0,0,23.5,11.7,225.9,1013.1,78.1,9.6,25.1,1.9,1,30,2025-07-19T05:32:24,2025-07-19T20:21:02,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-20,76.8,70.3,73.3,76.8,70.3,73.3,65.5,77,0.034,100,12.5,rain,0,0,20.1,13.3,29,1014.2,75.8,9.8,33.7,3,1,10,2025-07-20T05:33:17,2025-07-20T20:20:15,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-21,82.3,67.7,75.1,82.2,67.7,75.1,61.5,64.4,0,0,0,,0,0,20.4,13.2,74.1,1016.5,53.2,9.3,119.7,10.3,8,10,2025-07-21T05:34:10,2025-07-21T20:19:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-22,87.3,72.1,79.4,88,72.1,79.8,62.6,58.1,0,0,0,,0,0,22.7,11.8,141.8,1017.2,43,9.5,113.2,9.7,7,10,2025-07-22T05:35:05,2025-07-22T20:18:35,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-23,93,73.6,84.1,105,73.6,90.4,68.9,60.6,0,0,0,,0,0,27,16.5,190.8,1015.7,48.8,9.9,106.9,9.1,7,75,2025-07-23T05:36:00,2025-07-23T20:17:42,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-24,94.1,75.8,82.9,102.9,75.8,87.6,73,73.2,0.245,100,8.33,rain,0,0,37.6,19.7,224.9,1014.3,59.8,9.8,67.3,5.6,7,75,2025-07-24T05:36:56,2025-07-24T20:16:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-25,82.6,74.8,78.1,86.7,74.8,78.8,71.6,80.6,2.477,100,16.67,rain,0,0,16.3,8.5,93.5,1015.5,90.6,9.1,59.9,5,6,30,2025-07-25T05:37:53,2025-07-25T20:15:51,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-26,83.9,73.8,78.2,87.9,73.8,79.4,70.7,78.4,0.108,100,16.67,rain,0,0,22.8,10,210.1,1014.4,88.4,9,31.8,2.8,1,30,2025-07-26T05:38:50,2025-07-26T20:14:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-27,88.6,75.2,81.6,97.6,75.2,86,73,76.1,0.003,100,4.17,rain,0,0,19.7,12.9,125.9,1015.5,80.2,9.9,96.3,8.4,6,30,2025-07-27T05:39:47,2025-07-27T20:13:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-28,92.4,78.9,83.8,100.9,78.9,88.1,72.4,70.2,0.007,100,12.5,rain,0,0,38,24.1,58.6,1016.4,64.4,9.9,30.8,2.8,1,75,2025-07-28T05:40:45,2025-07-28T20:12:52,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-29,92.6,72.7,84,98,72.7,86.6,66.8,57.2,0,0,0,,0,0,19.7,12.2,228.4,1018,60.9,9.9,85.8,7.4,7,60,2025-07-29T05:41:44,2025-07-29T20:11:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-07-30,82,70.6,77.5,86.1,70.6,78.6,69,75.7,0.143,100,29.17,rain,0,0,28.9,19.1,50.1,1017.2,91.1,8.9,24.7,2.2,1,30,2025-07-30T05:42:43,2025-07-30T20:10:44,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-07-31,77.5,69,72.2,77.5,69,72.2,58.7,63.7,0.011,100,8.33,rain,0,0,31.3,20.2,35.1,1021,52.7,5,83.5,7.1,5,10,2025-07-31T05:43:42,2025-07-31T20:09:38,0.22,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-01,75.5,65.8,71,75.5,65.8,71,53.3,54.9,0,0,0,,0,0,24.4,15.9,44.6,1026.4,34.8,7.8,82.2,7.2,5,10,2025-08-01T05:44:42,2025-08-01T20:08:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-02,78.9,61.6,71.1,78.9,61.6,71.1,50.4,50.3,0,0,0,,0,0,19.7,11.4,44.9,1026.2,58.2,9.6,89.1,7.7,6,10,2025-08-02T05:45:42,2025-08-02T20:07:21,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-03,79.1,64.2,72.6,79.1,64.2,72.6,55,55.8,0,0,0,,0,0,21.9,13.9,77.3,1021.3,12.9,9.4,77.6,6.7,5,10,2025-08-03T05:46:42,2025-08-03T20:06:10,0.32,Clear,Clear conditions throughout the day.,clear-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-04,81.5,68,75.4,82,68,75.5,58.8,57.8,0,0,0,,0,0,20.8,12.4,83.9,1019.8,84,9.5,72.4,6.2,7,10,2025-08-04T05:47:43,2025-08-04T20:04:58,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-05,82.9,68.2,76.3,82.2,68.2,76.2,61,61.4,0,0,0,,0,0,25.6,13,64.8,1022.4,18.6,8.8,78.7,7,5,10,2025-08-05T05:48:43,2025-08-05T20:03:44,0.38,Clear,Clear conditions throughout the day.,clear-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-06,87.5,69.3,78.5,87.4,69.3,78.8,63.8,62.6,0,0,0,,0,0,18.3,10.9,112.9,1022.6,43.5,8.1,77.5,6.6,6,30,2025-08-06T05:49:44,2025-08-06T20:02:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-07,90,75.1,83.1,94.6,75.1,85.7,67.7,60.5,0,0,0,,0,0,21.9,12,190.3,1019.2,75.9,9.9,69.3,5.9,4,60,2025-08-07T05:50:46,2025-08-07T20:01:13,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-08,92,75.5,84.5,96.7,75.5,87.3,69.5,62.4,0,0,0,,0,0,28.5,17.6,186.5,1015.9,45.1,9.8,75.5,6.8,5,60,2025-08-08T05:51:47,2025-08-08T19:59:55,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-09,93.1,77.7,85.3,98.7,77.7,88.7,68.6,58.2,0,0,0,,0,0,32.4,20.8,193.8,1015.2,29.3,9.9,76.9,6.5,7,60,2025-08-09T05:52:49,2025-08-09T19:58:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-10,89.7,78.7,84.1,94.6,78.7,87.4,69.8,62.8,0.012,100,8.33,rain,0,0,31.7,17.5,199.1,1015.8,77.8,9.9,63.5,5.5,4,30,2025-08-10T05:53:50,2025-08-10T19:57:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-08-11,89,74.5,81.9,92.4,74.5,83.9,68.7,65.7,0.188,100,8.33,rain,0,0,36.7,15.2,232.2,1015.2,80.7,9.8,68.5,6,7,30,2025-08-11T05:54:52,2025-08-11T19:55:54,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-08-12,86.1,73.6,77.1,91.6,73.6,78,70.4,80.8,0.193,100,20.83,rain,0,0,27.3,12.2,203.5,1013.1,79.3,9.4,31,2.7,2,60,2025-08-12T05:55:54,2025-08-12T19:54:31,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KIGQ"
"Chicago, IL, United States",2025-08-13,83.8,70.8,77.1,83.9,70.8,77.3,64.2,66.9,0,0,0,,0,0,16.3,10.7,30.2,1013.1,37.9,9.8,82.6,7.1,7,30,2025-08-13T05:56:56,2025-08-13T19:53:07,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-14,82.8,67.7,76.5,82.7,67.7,76.4,60.6,60.7,0,0,0,,0,0,20.8,9.9,60.6,1016.1,13.9,9.9,79.3,6.8,7,10,2025-08-14T05:57:58,2025-08-14T19:51:42,0.69,Clear,Clear conditions throughout the day.,clear-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-15,90.9,71.5,81.7,94.1,71.5,83.5,65,57.9,0,0,0,,0,0,21.4,11.9,192.8,1017.5,67.6,9.9,56.3,4.7,3,60,2025-08-15T05:59:00,2025-08-15T19:50:16,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-16,93.6,76.3,82.9,101.6,76.3,85.8,70.1,66.7,0.049,100,16.67,rain,0,0,42.9,17,245.7,1016.1,74.5,9.7,71.2,6.2,5,60,2025-08-16T06:00:03,2025-08-16T19:48:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-17,82.3,71,76.3,87.1,71,77,69.1,79,1.197,100,16.67,rain,0,0,39.8,32.6,45.2,1017.1,86.3,9,38.3,3.1,1,15,2025-08-17T06:01:05,2025-08-17T19:47:20,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-08-18,86.1,73,77,94.5,73,78.5,69.6,78.2,0.404,100,29.17,rain,0,0,29.5,13.4,151.9,1016.4,87.1,9.2,36.7,3.3,3,30,2025-08-18T06:02:07,2025-08-18T19:45:51,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-08-19,78,72.9,75.4,78,72.9,75.4,69,80.9,0.055,100,20.83,rain,0,0,19.7,12.8,353.1,1014.9,98.5,9.5,18.5,1.5,1,10,2025-08-19T06:03:09,2025-08-19T19:44:21,0.87,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-20,76.6,69.3,72.7,76.6,69.3,72.7,63,72.4,0,0,0,,0,0,26.6,18.8,23.4,1017.6,63.6,9.9,39.3,3.5,2,10,2025-08-20T06:04:11,2025-08-20T19:42:50,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-21,76.5,66,72.1,76.5,66,72.1,62.1,71.5,0,0,0,,0,0,21.9,16.2,32.4,1018.2,49.3,9.9,34.1,2.9,1,10,2025-08-21T06:05:14,2025-08-21T19:41:18,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-22,80.8,66.4,74,81.9,66.4,74.1,62.4,68.3,0,0,0,,0,0,10.7,9.2,227.6,1017.1,73.8,9.9,46.5,4.2,4,10,2025-08-22T06:06:16,2025-08-22T19:39:45,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-23,83.8,69,75,84,69,75,59.4,60,0,0,0,,0,0,30.7,17.5,278.1,1012.8,66.5,9.9,54.3,4.6,4,30,2025-08-23T06:07:18,2025-08-23T19:38:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-24,74.3,60,67.4,74.3,60,67.4,50.6,56.2,0,0,0,,0,0,27.9,16.4,295,1014.2,61.6,9.9,62.5,5.5,6,10,2025-08-24T06:08:20,2025-08-24T19:36:37,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838"
"Chicago, IL, United States",2025-08-25,69.8,56.5,63.6,69.8,56.5,63.6,47.2,56.2,0,0,0,,0,0,22.4,12.5,308.3,1017.9,48.4,9.9,63,5.4,4,10,2025-08-25T06:09:22,2025-08-25T19:35:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-08-26,73.9,54.9,65.1,73.9,54.9,65.1,46.3,52.6,0,0,0,,0,0,23,14.7,309.4,1022,39.7,9.9,38.2,3.1,2,10,2025-08-26T06:10:24,2025-08-26T19:33:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,USW00014819,KORD,KMDW,F1983,74466504838,KPWK"
"Chicago, IL, United States",2025-08-27,75.3,56.1,67,75.3,56.1,67,50.5,57,0,0,0,,0,0,20.8,12.1,257.3,1022.1,23.7,9.9,57.5,5,4,10,2025-08-27T06:11:26,2025-08-27T19:31:48,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,72534014819,USW00014819,KORD,KMDW,F1983,74466504838,KPWK,KIGQ"
"Chicago, IL, United States",2025-08-28,76.2,62.4,68.3,76.2,62.4,68.3,58.4,71.5,0.36,100,25,rain,0,0,23.7,13.7,5.1,1018.9,38.9,9.5,51.7,4.5,5,10,2025-08-28T06:12:28,2025-08-28T19:30:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-08-29,69.7,56.9,64.8,69.7,56.9,64.8,51.6,62.5,0,0,0,,0,0,20.8,10.8,65.6,1021,38.7,9.9,49.1,4.4,3,10,2025-08-29T06:13:30,2025-08-29T19:28:33,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KLOT,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-08-30,73.1,63.7,67.3,73.1,63.7,67.3,52.7,60,0,0,0,,0,0,14.8,10.4,61.8,1021,84.1,9.9,32.5,2.8,1,10,2025-08-30T06:14:32,2025-08-30T19:26:54,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KORD,KLOT,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-08-31,75.1,56.6,66.8,75.1,56.6,66.8,53.3,63.2,0,0,0,,0,0,18.3,9.7,58,1023.9,31.1,9.9,40.5,3.5,3,10,2025-08-31T06:15:34,2025-08-31T19:25:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KORD,KLOT,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-01,75.8,59.8,68.8,75.8,59.8,68.8,53.1,59.8,0,0,0,,0,0,20.8,9.7,63.9,1022.9,17.4,9.9,46.5,4,4,10,2025-09-01T06:16:36,2025-09-01T19:23:35,0.3,Clear,Clear conditions throughout the day.,clear-day,"KORD,KLOT,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-02,78.2,59.6,69.9,78.2,59.6,69.9,57.3,66,0,0,0,,0,0,9.2,8.9,38.9,1017.4,18.2,9.8,40.8,3.5,2,30,2025-09-02T06:17:38,2025-09-02T19:21:54,0.34,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KLOT,KMDW,F1983,KPWK,KIGQ,USW00004838"
"Chicago, IL, United States",2025-09-03,71.2,60.4,66.5,71.2,60.4,66.5,55.8,68.7,0.047,100,16.67,rain,0,0,28.4,19.4,261.4,1008.9,47.9,9.9,18.2,1.6,1,10,2025-09-03T06:18:40,2025-09-03T19:20:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-04,65.9,49.4,59.1,65.9,46.4,59,42.5,55.8,0,0,0,,0,0,23.4,12.8,276.4,1008.6,20.5,9.7,34.7,3,2,10,2025-09-04T06:19:41,2025-09-04T19:18:32,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-05,67.3,57.2,62.4,67.3,57.2,62.4,44.2,52,0,0,0,,0,0,29.1,20.5,264.3,1008.6,38.5,9.9,35.2,3,2,10,2025-09-05T06:20:43,2025-09-05T19:16:50,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-06,66.3,49.1,58.5,66.3,46.1,58.2,40.2,52.4,0,0,0,,0,0,26.3,15.1,277.5,1016.9,27.1,9.9,32.3,2.8,2,10,2025-09-06T06:21:45,2025-09-06T19:15:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-07,68.6,48,58.8,68.6,47,58.7,42.2,56,0,0,0,,0,0,20.1,9.7,320.4,1022.5,14.4,9.9,28.9,2.7,2,10,2025-09-07T06:22:47,2025-09-07T19:13:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-08,71.6,51.3,62,71.6,51.3,62,42.7,51.2,0,0,0,,0,0,19.7,9.2,182.6,1024.8,10.5,9.9,32,2.8,2,10,2025-09-08T06:23:49,2025-09-08T19:11:42,0.53,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KLOT,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-09,76.1,53.7,65.7,76.1,53.7,65.7,43.5,46.4,0,0,0,,0,0,18.1,9.6,182.8,1020.7,40.5,9.9,35.2,3,1,10,2025-09-09T06:24:50,2025-09-09T19:09:59,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KLOT,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-10,81.9,63.3,72.2,80.4,63.3,72,50.7,48.4,0,0,0,,0,0,14.5,11.9,133.9,1019.6,37.6,9.9,37.4,3,1,10,2025-09-10T06:25:52,2025-09-10T19:08:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-11,78.3,66,71.4,78.3,66,71.4,58.1,64.5,0,0,0,,0,0,19,11.2,49.5,1021.9,20.5,9.9,27.8,2.3,2,10,2025-09-11T06:26:54,2025-09-11T19:06:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
